,latitude,longitude,monthly_charges,churn,gender_female,gender_male,senior_citizen_no,senior_citizen_yes,partner_no,partner_yes,dependents_no,dependents_yes,phone_service_no,phone_service_yes,multiple_lines_no,multiple_lines_yes,internet_service_dsl,internet_service_fiber_optic,internet_service_no,online_security_no,online_security_yes,online_backup_no,online_backup_yes,device_protection_no,device_protection_yes,tech_support_no,tech_support_yes,streaming_tv_no,streaming_tv_yes,streaming_movies_no,streaming_movies_yes,contract_month-to-month,contract_one_year,contract_two_year,paperless_billing_no,paperless_billing_yes,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check
1245,-0.4732930520529113,-0.3782746715590269,-1.4879187721811578,1,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1246,-1.0330666263773551,0.8388372126359593,-1.4879187721811578,1,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1247,-1.0735694549765578,0.9782885389857701,-1.4945806616578714,1,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1248,1.8066904347956647,-2.0421831942460615,0.49232787477191553,1,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False
1249,1.8526507135100692,-1.943419388121346,0.35575914049928953,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True
1250,0.5898657324501871,-0.5335446843982624,0.6738643630123566,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1251,0.5508465299051045,-0.5383996318431049,0.15590245619788598,1,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1252,0.6463740718388431,-1.1118983317826685,0.6638715287972866,1,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False
1253,-0.6858371253523038,0.9266571599884624,1.1768370185042225,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1254,-1.3033586476764152,1.2325613835500382,0.1825500141047397,1,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1255,1.6935000969380067,-1.1587958942969954,0.3790757536677867,0,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1256,-0.8597853663704161,0.6984811027274793,0.4307053971123158,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1257,-0.9087157440632292,0.7347820177381443,0.6788607801198919,0,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False
1258,2.0825293792723976,-1.4833112891177196,-0.6601790046995117,0,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False
1259,-1.20981130729353,1.376431678348362,1.1868298527192926,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False
1260,-0.5019602212697053,-0.3187119885510194,-0.4703151546131783,0,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1261,0.3117651529715446,-1.0429988557407959,0.13591678776774582,0,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False
1262,-0.17346841300548416,0.2285692554553051,0.9969660026329591,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1263,-0.9086653137916528,0.7643291881269418,1.141862098751477,0,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False
1264,-0.870280963294401,0.9385071893150875,0.8320842380843011,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1265,0.22655792209848916,0.0014463902978720938,-1.3197060628941433,0,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1266,-0.6392757503363701,0.8833246388746894,-0.2771203597884883,0,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False
1267,-0.8248135998150836,1.2052491256408588,1.0036278921096726,0,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1268,0.356106375950897,-0.9918728055271473,1.418330512035085,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1269,-1.4453975410502484,1.9876381693175187,-1.4962461340270496,0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1270,-1.3026900398822887,1.2790077101148163,1.141862098751477,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1271,-0.16179095826536202,-0.37375815107633603,-1.4862532998119795,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1272,-0.9575188259898861,0.8956957162701008,0.21919040622666394,1,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1273,-1.507410507259774,1.288642244902285,0.37074839182189484,0,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False
1274,-0.8630368987998837,0.7380539407042644,0.8120985696541609,1,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1275,-0.956149888134028,0.8033620224263995,0.8753865196829389,1,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False
1276,-1.3938907458539116,1.197655786260403,0.692184559073319,1,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False
1277,-0.02595702177412412,-0.545799254150962,1.6731477845193743,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
1278,-0.9194476312112957,0.7599162299933282,0.9719839170952836,1,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True
1279,1.3815059013068482,-0.9417555635531597,-0.4536604309213947,1,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1280,-0.3842417330593639,0.3590883291973253,-1.4845878274428013,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1281,0.6572515560612963,-1.0414213792450455,0.45901842738834825,0,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1282,-1.0451088871949303,0.8910525168425627,1.180167963242579,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
1283,-1.467150069320727,1.6159658437778603,0.3740793365602514,0,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1284,0.7728556331270734,-0.2606828605067872,0.2991330799472251,0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False
1285,0.8962947035954365,-1.3650800730263177,-1.4895842445503362,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1286,-0.5925244484105474,0.37040575215727223,-0.11723501234736536,0,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False
1287,1.1519383577844853,-0.19061645871014518,-0.518613853319351,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1288,0.6511376990241275,-1.2336580650532987,-1.4762604655969094,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1289,1.1370740352373188,-1.458626925816335,0.5422920458472664,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1290,0.006956050952819418,0.36154747265596165,-0.30210244532616376,0,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1291,0.6302790879869159,-1.139245264585516,0.5156444879404122,0,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1292,-0.9284734297362669,0.7295447217991685,-1.479591410335266,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1293,1.650626638878969,-0.9316776524587125,1.0669158421384506,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False
1294,-1.2330019116954138,1.3010771241020345,0.8504044341452635,1,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1295,0.046021616812091784,-0.1477934273672735,1.373362758067269,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
1296,0.7035314976261766,-1.0703864737522046,1.4383161804652254,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
1297,0.7932339364970948,-1.2746909472192869,-1.3197060628941433,0,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1298,-1.195181241491752,1.943489632372855,-0.496962712520032,1,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1299,0.7111619230722891,-0.6921994291909953,0.3540936681301112,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1300,-0.37213968796822394,-0.4455134513603626,-1.286396615510576,0,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1301,-0.9166951144529922,0.6475552422332502,-1.5079044406112982,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1302,-0.8935215912721236,1.0800746088422197,0.5223063774171258,0,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1303,0.7790849917539849,-0.6633503799946338,1.120210957952158,1,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1304,-0.14052036444502952,0.3497889850486079,1.3283950040994534,0,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False
1305,-0.26449993354988494,-0.4290900347254437,-1.511235385349655,1,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1306,1.750147526269235,-1.231879011842386,-1.4879187721811578,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
1307,1.7926895273013779,-1.1880240556640833,0.5539503524315148,0,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False
1308,1.3583539330001215,-0.8102942573673159,-1.4762604655969094,1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1309,0.1849651489200509,0.02154118467391468,1.04693017370831,0,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True
1310,-0.2512156239468702,0.2836519422019474,-1.4995770787654064,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1311,0.6278694157361832,-1.1168845814915214,-1.511235385349655,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1312,-0.9411924322627415,0.7530801902904894,-0.758441874481035,0,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False
1313,1.155311085544032,-0.7360516113778119,-1.5228936919339036,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1314,-1.0591508709588109,0.9093816656332416,1.7114536490104768,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False
1315,1.1736388290004316,-0.4799756723430192,-0.267127525573418,0,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False
1316,-0.2232317035707869,0.4908848260219139,0.7987747907007339,0,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
1317,1.5807152347316495,-0.6104462012339078,0.20753209964241512,1,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1318,-1.4139664675944723,1.2664419909829774,1.589874166060456,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
1319,1.3397398757438015,-0.4533370320347495,0.48733145766438024,1,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
1320,1.2593694772889643,-0.6526594167802144,0.9953005302637808,0,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1321,0.3320112802265455,-0.2172472393758512,-0.30210244532616376,0,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
1322,-0.9745496167361488,1.166328637996864,1.160182294812439,0,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False
1323,0.9706647131241517,-0.734187489094442,-1.5045734958729415,0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1324,-1.4616364951936125,2.0199357522717225,-0.8067405731872076,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False
1325,-0.8424849363495164,0.6854488906928785,-1.5178972748263686,1,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1326,-1.221317543127737,1.7775277316553715,-1.51623180245719,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1327,0.18988779413909682,0.0552585889406744,0.3540936681301112,0,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1328,-0.4465279988051726,-0.4290733907764877,-0.19551221369874847,0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True
1329,-1.3818139158985625,1.22429165257718,0.3157878036390087,0,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False
1330,0.6036567849433985,-1.1998805576375222,-0.46864968224400005,1,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False
1331,0.8598482582922318,-1.4155130876986077,0.6538786945822165,0,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False
1332,0.13829925309931565,-0.8539055646261451,-1.5012425511345848,0,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
1333,0.6453573324925441,-1.1310282394510252,0.4456946484349212,0,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1334,0.35665541519789984,-0.8549115988743132,0.0026789982334767992,0,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False
1335,2.0545328513284233,-1.962188676895603,-1.4779259379660876,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
1336,1.0470413594267238,-0.6392342226174241,0.9836422236795325,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False
1337,0.6895411642210908,-0.925291461709673,1.4899458239097545,0,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1338,0.6637529941372785,-1.0209405377195484,-0.4253474006453625,0,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1339,-0.9980850991242995,0.6545124128979575,0.5722705484924766,0,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1340,-1.4582568536065137,1.809375465655776,-0.17053012816107302,0,False,True,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
1341,0.6731557996118595,-0.17927406982675764,0.0010135258642985311,1,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False
1342,0.6389726160935172,-1.014620460434425,0.5189754326787692,0,True,False,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
1343,0.5354811582080808,-1.20338410889331,1.0435992289699534,1,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False
1344,0.8476185107391981,-1.258652653069994,-1.5079044406112982,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1345,-1.4277213241669573,1.2287799708130231,-0.7267978994666463,0,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False
1346,-0.9483620714371097,0.6972799644109626,-1.4995770787654064,1,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
1347,-1.0257818923089845,1.0686878360949428,-1.4662676313818392,1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1348,-0.9404701406311303,0.8229755292783884,0.34909725102257594,1,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
1349,1.9512801238414992,-0.6449407854506544,-0.3454047269248011,1,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
1350,-0.898802942132543,0.4480275821172949,1.0635848974000937,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True
1351,0.7932339364970948,-1.2746909472192869,-0.35872850587822797,0,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False
1352,1.9348215539993343,-0.3263344548421516,-0.2088359926521753,0,False,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False
1353,-0.475133756965452,0.45428616925765186,-1.2780692536646843,0,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
1354,1.6902481578127988,-1.987332598121008,-1.5079044406112982,0,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1355,1.3397398757438015,-0.4533370320347495,1.6381728647666287,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False
1356,-0.39381250387395433,0.1838612968928717,0.042650335093757596,0,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False
1357,-0.8669879478996051,0.8320862420055714,-1.50623896824212,1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1358,-1.064501766790518,0.956151624538886,-1.121514850961918,0,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False
1359,0.47854497490250125,-1.1258579816398009,-1.3929868471379914,0,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1360,-1.114651418307413,1.7597903677165518,0.8104330972849827,0,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False
1361,1.2946112898146713,-0.48135434611509303,-1.4862532998119795,1,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1362,-1.422112989932767,1.1872061603058788,0.783785539378129,1,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True
1363,-0.5658460213551144,1.523052385712099,0.4723422063417749,1,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False
1364,0.30959909146818576,0.6486542051964328,1.0935634000453043,0,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
1365,0.5130148789165015,-0.6853277899306663,0.32744611022325754,0,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1366,1.0557971119813205,-0.5426036159509068,-1.3280334247400352,1,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1367,-1.2874186149008628,1.2178772595812928,0.24084154702598237,1,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
1368,-0.7251926652731427,0.7362078493656001,-0.17053012816107302,0,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True
1369,-1.0598467273674186,0.8760128596307821,1.6065288897522398,0,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
1370,1.4595438997012729,-1.8221575863237323,-1.4779259379660876,0,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1371,0.6655367616464256,-1.1750427001401857,-1.3247024800016782,0,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
1372,-0.11209639927986899,0.420097186437066,-1.4845878274428013,0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
1373,1.0024565256999947,-0.6398463500735675,-1.3247024800016782,1,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1374,1.7974763361437573,-1.3886867406326324,0.6522132222130382,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True
